12,2,798,296,25,64,-1,11,0
12,3,701,266,18,52,-1,11,0
12,4,0,376,12,58,-1,11,0
12,5,242,276,17,50,-1,11,0
12,6,741,260,14,42,-1,11,0
12,8,264,279,17,47,-1,11,0
12,9,762,270,14,39,-1,11,0
12,13,95,302,23,81,-1,11,0
13,1,847,294,30,67,-1,11,0
13,2,800,296,29,66,-1,11,0
13,3,703,267,17,50,-1,11,0
13,5,241,272,16,49,-1,11,0
13,6,741,259,16,42,-1,11,0
13,8,262,271,17,51,-1,11,0
13,13,88,297,24,80,-1,11,0
13,16,337,260,13,38,-1,11,0
14,1,851,292,30,68,-1,11,0
14,2,804,296,29,64,-1,11,0
14,3,705,267,16,49,-1,11,0
14,5,240,273,16,49,-1,11,0
14,6,743,260,15,41,-1,11,0
14,8,260,274,19,49,-1,11,0
14,13,84,298,24,80,-1,11,0
14,16,337,261,13,39,-1,11,0
15,1,856,291,29,71,-1,11,0
15,2,809,296,27,64,-1,11,0
15,3,705,267,18,49,-1,11,0
15,5,239,272,16,50,-1,11,0
15,8,260,274,19,48,-1,11,0
15,13,79,298,24,82,-1,11,0
15,16,336,260,13,40,-1,11,0
16,1,860,293,29,71,-1,11,0
16,2,813,297,26,65,-1,11,0
16,3,707,267,18,49,-1,11,0
16,5,238,271,17,51,-1,11,0
16,8,260,272,17,50,-1,11,0
16,13,66,299,31,86,-1,11,0
16,16,336,260,14,40,-1,11,0
16,20,14,289,29,92,-1,11,0
17,1,863,294,30,71,-1,11,0
17,2,817,296,26,67,-1,11,0
17,3,708,267,19,50,-1,11,0
17,5,236,272,18,50,-1,11,0
17,8,258,273,18,50,-1,11,0
17,13,61,301,29,85,-1,11,0
17,16,335,260,14,40,-1,11,0
17,20,6,291,31,93,-1,11,0
17,22,748,260,13,40,-1,11,0
18,1,867,295,30,71,-1,11,0
18,2,821,296,26,68,-1,11,0
18,3,710,267,18,50,-1,11,0
18,5,236,272,17,50,-1,11,0
18,8,257,274,17,49,-1,11,0
18,13,56,300,29,88,-1,11,0
18,16,335,260,14,40,-1,11,0
18,20,1,294,29,91,-1,11,0
18,22,749,259,13,41,-1,11,0
19,1,872,296,28,71,-1,11,0
19,2,825,296,26,68,-1,11,0
19,3,711,266,18,52,-1,11,0
19,5,236,271,16,52,-1,11,0
19,8,256,275,17,48,-1,11,0
19,16,334,260,14,41,-1,11,0
19,20,0,294,24,92,-1,11,0
20,1,876,297,29,71,-1,11,0
20,2,829,296,26,69,-1,11,0
20,3,710,267,22,51,-1,11,0
20,5,235,272,16,53,-1,11,0
20,8,255,276,17,48,-1,11,0
20,16,334,261,14,40,-1,11,0
20,20,0,298,17,90,-1,11,0
21,1,881,298,29,71,-1,11,0
21,2,832,296,28,71,-1,11,0
21,3,714,268,18,51,-1,11,0
21,5,233,273,18,52,-1,11,0
21,8,254,277,17,48,-1,11,0
21,16,334,261,13,41,-1,11,0
21,20,0,299,13,91,-1,11,0
22,1,885,299,30,71,-1,11,0
22,2,837,297,27,72,-1,11,0
22,3,715,268,18,52,-1,11,0
22,5,232,273,18,53,-1,11,0
22,8,252,277,17,49,-1,11,0
22,16,333,262,15,40,-1,11,0
22,28,533,245,10,18,-1,11,0
23,1,889,299,31,73,-1,11,0
23,2,840,298,26,73,-1,11,0
23,3,717,268,17,52,-1,11,0
23,5,230,274,20,52,-1,11,0
23,8,250,279,20,48,-1,11,0
23,16,333,262,14,41,-1,11,0
23,28,533,246,10,16,-1,11,0
24,1,895,298,31,74,-1,11,0
24,2,843,298,28,74,-1,11,0
24,3,718,267,17,54,-1,11,0
24,5,230,276,18,52,-1,11,0
24,8,249,279,19,50,-1,11,0
24,16,333,263,14,41,-1,11,0
24,28,533,246,9,17,-1,11,0
25,1,898,301,33,75,-1,11,0
25,2,847,302,30,73,-1,11,0
25,3,718,269,19,54,-1,11,0
25,5,229,277,19,52,-1,11,0
25,8,251,285,17,44,-1,11,0
25,16,332,264,14,41,-1,11,0
25,28,533,247,9,17,-1,11,0
26,1,902,303,36,76,-1,11,0
26,2,850,304,31,74,-1,11,0
26,3,720,270,19,54,-1,11,0
26,5,229,277,18,53,-1,11,0
26,8,250,286,18,44,-1,11,0
26,16,332,265,14,41,-1,11,0
26,28,533,248,9,17,-1,11,0
27,1,907,304,35,78,-1,11,0
27,2,854,306,31,76,-1,11,0
27,3,722,271,19,55,-1,11,0
27,5,226,278,20,54,-1,11,0
27,8,249,286,19,46,-1,11,0
27,16,332,267,14,40,-1,11,0
27,28,534,249,7,17,-1,11,0
27,34,764,262,16,41,-1,11,0
28,1,911,305,36,79,-1,11,0
28,2,859,307,29,77,-1,11,0
28,3,723,272,20,55,-1,11,0
28,5,225,280,20,53,-1,11,0
28,8,249,286,19,47,-1,11,0
28,16,331,268,14,40,-1,11,0
28,28,533,250,8,17,-1,11,0
28,34,766,263,16,41,-1,11,0
29,1,914,310,39,78,-1,11,0
29,2,862,310,31,78,-1,11,0
29,3,725,275,20,54,-1,11,0
29,5,224,281,20,52,-1,11,0
29,8,248,286,19,48,-1,11,0
29,16,331,269,14,40,-1,11,0
29,28,533,252,8,15,-1,11,0
29,34,768,267,16,40,-1,11,0
29,35,273,268,13,39,-1,11,0
30,1,918,311,40,77,-1,11,0
30,2,867,312,30,78,-1,11,0
30,3,727,276,18,55,-1,11,0
30,5,223,283,19,53,-1,11,0
30,8,246,287,20,49,-1,11,0
30,16,330,272,15,40,-1,11,0
30,28,533,253,7,15,-1,11,0
31,1,925,312,34,79,-1,11,0
31,2,870,314,33,73,-1,11,0
31,3,728,278,19,56,-1,11,0
31,5,221,288,20,53,-1,11,0
31,8,246,292,19,50,-1,11,0
31,16,329,276,16,40,-1,11,0
31,34,772,270,16,40,-1,11,0
32,1,929,315,30,80,-1,11,0
32,2,877,315,29,78,-1,11,0
32,3,729,280,21,55,-1,11,0
32,5,221,288,18,53,-1,11,0
32,8,244,293,20,48,-1,11,0
32,16,329,277,14,40,-1,11,0
32,34,774,269,16,42,-1,11,0
33,1,934,313,25,82,-1,11,0
33,2,879,312,34,76,-1,11,0
33,3,732,276,18,57,-1,11,0
33,5,219,284,19,54,-1,11,0
33,8,243,289,20,50,-1,11,0
33,16,328,274,14,40,-1,11,0
33,34,777,262,15,46,-1,11,0
34,1,940,312,19,76,-1,11,0
34,2,886,311,33,77,-1,11,0
34,3,734,275,18,58,-1,11,0
34,5,218,285,19,53,-1,11,0
34,8,242,289,20,51,-1,11,0
34,16,328,273,12,41,-1,11,0
34,34,778,264,17,43,-1,11,0
34,38,296,278,11,36,-1,11,0
35,1,945,315,14,69,-1,11,0
35,2,890,310,34,79,-1,11,0
35,3,735,274,19,58,-1,11,0
35,5,216,281,20,54,-1,11,0
35,8,240,285,21,51,-1,11,0
35,16,327,274,12,41,-1,11,0
35,34,781,263,16,43,-1,11,0
35,38,295,275,12,36,-1,11,0
36,1,949,317,10,68,-1,11,0
36,2,895,309,35,83,-1,11,0
36,3,738,272,19,58,-1,11,0
36,5,216,280,19,54,-1,11,0
36,8,238,283,22,52,-1,11,0
36,34,783,262,16,42,-1,11,0
37,2,901,310,34,85,-1,11,0
37,3,739,272,20,58,-1,11,0
37,5,215,278,19,54,-1,11,0
37,8,237,276,21,57,-1,11,0
37,34,785,261,16,43,-1,11,0
37,41,261,264,13,41,-1,11,0
38,2,905,309,36,87,-1,11,0
38,3,742,267,19,62,-1,11,0
38,5,213,278,20,53,-1,11,0
38,8,235,276,22,56,-1,11,0
38,34,786,259,19,43,-1,11,0
38,41,259,263,13,41,-1,11,0
39,2,910,312,38,88,-1,11,0
39,3,744,269,19,60,-1,11,0
39,5,213,276,19,53,-1,11,0
39,8,235,275,21,55,-1,11,0
39,34,790,259,17,43,-1,11,0
39,41,258,260,13,42,-1,11,0
39,43,305,269,16,37,-1,11,0
40,2,915,312,38,89,-1,11,0
40,3,745,270,21,59,-1,11,0
40,5,212,275,18,54,-1,11,0
40,8,234,276,21,53,-1,11,0
40,34,792,259,17,42,-1,11,0
40,41,256,261,14,43,-1,11,0
40,43,305,270,15,36,-1,11,0
41,2,922,315,37,89,-1,11,0
41,3,748,271,19,59,-1,11,0
41,5,210,275,19,54,-1,11,0
41,8,234,274,19,55,-1,11,0
41,34,794,259,18,43,-1,11,0
41,41,254,260,16,44,-1,11,0
41,43,304,270,15,37,-1,11,0
41,46,325,262,14,43,-1,11,0
42,2,929,318,30,90,-1,11,0
42,3,750,271,21,61,-1,11,0
42,5,209,275,20,55,-1,11,0
42,8,231,276,22,54,-1,11,0
42,34,795,262,20,41,-1,11,0
42,41,252,261,17,44,-1,11,0
42,43,304,269,15,39,-1,11,0
42,46,325,261,14,45,-1,11,0
43,2,935,320,24,90,-1,11,0
43,3,752,273,22,60,-1,11,0
43,5,208,275,20,57,-1,11,0
43,8,230,278,22,53,-1,11,0
43,34,798,264,19,41,-1,11,0
43,41,252,262,15,43,-1,11,0
43,43,303,270,16,40,-1,11,0
43,46,324,263,15,44,-1,11,0
44,2,941,321,18,89,-1,11,0
44,3,755,273,21,62,-1,11,0
44,5,206,277,22,56,-1,11,0
44,8,229,280,22,53,-1,11,0
44,34,801,262,17,43,-1,11,0
44,41,251,263,14,44,-1,11,0
44,43,302,270,17,41,-1,11,0
44,46,323,264,16,44,-1,11,0
45,2,946,329,13,85,-1,11,0
45,3,757,275,23,62,-1,11,0
45,5,206,276,21,56,-1,11,0
45,8,228,281,21,52,-1,11,0
45,34,803,261,18,46,-1,11,0
45,41,251,263,14,44,-1,11,0
45,43,302,270,15,42,-1,11,0
45,46,322,264,16,44,-1,11,0
46,2,952,331,7,85,-1,11,0
46,3,759,276,24,63,-1,11,0
46,5,205,278,21,55,-1,11,0
46,8,227,282,21,52,-1,11,0
46,34,805,263,18,44,-1,11,0
46,41,250,263,14,45,-1,11,0
46,43,301,270,17,43,-1,11,0
46,46,322,265,16,44,-1,11,0
46,47,395,255,10,25,-1,11,0
46,48,283,265,10,40,-1,11,0
47,3,762,277,24,63,-1,11,0
47,5,206,278,20,55,-1,11,0
47,8,227,282,20,52,-1,11,0
47,34,808,265,17,43,-1,11,0
47,41,249,263,14,45,-1,11,0
47,43,300,271,18,42,-1,11,0
47,46,322,265,15,44,-1,11,0
47,47,395,255,9,26,-1,11,0
47,48,282,266,10,40,-1,11,0
47,50,527,248,9,16,-1,11,0
48,3,764,278,25,63,-1,11,0
48,5,205,279,21,56,-1,11,0
48,8,226,282,20,54,-1,11,0
48,34,811,265,16,44,-1,11,0
48,41,246,265,16,47,-1,11,0
48,43,299,273,17,41,-1,11,0
48,46,321,266,16,44,-1,11,0
48,47,394,255,10,26,-1,11,0
48,50,527,248,9,16,-1,11,0
48,51,177,278,14,55,-1,11,0
49,3,767,280,23,66,-1,11,0
49,5,205,280,19,55,-1,11,0
49,8,224,280,21,58,-1,11,0
49,34,813,267,15,44,-1,11,0
49,41,246,265,14,48,-1,11,0
49,43,298,274,18,41,-1,11,0
49,46,320,268,16,43,-1,11,0
49,50,527,248,8,17,-1,11,0
49,51,175,279,15,56,-1,11,0
50,3,769,280,24,67,-1,11,0
50,5,202,281,21,55,-1,11,0
50,8,222,281,22,57,-1,11,0
50,34,816,266,15,45,-1,11,0
50,41,244,265,15,49,-1,11,0
50,43,299,273,16,42,-1,11,0
50,46,319,268,16,44,-1,11,0
50,50,526,248,8,17,-1,11,0
50,51,173,280,15,55,-1,11,0
51,3,770,281,26,66,-1,11,0
51,5,200,280,23,56,-1,11,0
51,8,220,281,24,57,-1,11,0
51,34,818,267,15,44,-1,11,0
51,41,242,265,16,49,-1,11,0
51,43,299,273,15,42,-1,11,0
51,46,319,268,16,44,-1,11,0
51,50,526,250,7,15,-1,11,0
51,51,171,280,16,52,-1,11,0
51,53,284,271,14,43,-1,11,0
52,3,773,280,24,68,-1,11,0
52,5,198,280,23,56,-1,11,0
52,8,220,280,21,59,-1,11,0
52,34,820,267,15,45,-1,11,0
52,41,241,265,15,49,-1,11,0
52,43,299,274,15,41,-1,11,0
52,46,318,269,17,43,-1,11,0
52,50,526,250,7,16,-1,11,0
52,51,169,280,17,53,-1,11,0
52,53,284,273,12,42,-1,11,0
53,3,776,279,23,70,-1,11,0
53,5,197,281,23,57,-1,11,0
53,8,218,280,22,60,-1,11,0
53,34,821,267,16,45,-1,11,0
53,41,239,265,16,48,-1,11,0
53,46,317,270,17,43,-1,11,0
53,51,166,280,19,52,-1,11,0
53,53,283,273,12,42,-1,11,0
53,54,393,257,11,27,-1,11,0
54,3,778,279,24,71,-1,11,0
54,5,196,280,24,58,-1,11,0
54,8,216,280,23,61,-1,11,0
54,34,823,267,17,45,-1,11,0
54,41,237,266,16,48,-1,11,0
54,46,317,269,17,44,-1,11,0
54,51,165,280,18,52,-1,11,0
54,54,392,257,11,27,-1,11,0
54,55,253,278,12,32,-1,11,0
55,3,780,279,24,73,-1,11,0
55,5,196,279,20,59,-1,11,0
55,8,215,280,25,61,-1,11,0
55,34,825,267,17,45,-1,11,0
55,41,236,266,15,47,-1,11,0
55,46,317,269,16,44,-1,11,0
55,51,162,280,20,52,-1,11,0
55,55,252,278,12,32,-1,11,0
56,3,782,276,24,79,-1,11,0
56,5,192,278,22,61,-1,11,0
56,8,214,280,25,61,-1,11,0
56,34,827,268,19,45,-1,11,0
56,41,234,266,15,47,-1,11,0
56,46,315,269,18,44,-1,11,0
56,51,160,279,22,54,-1,11,0
56,55,250,278,13,32,-1,11,0
56,56,303,271,12,44,-1,11,0
57,3,784,274,25,81,-1,11,0
57,5,191,278,21,61,-1,11,0
57,8,212,279,27,62,-1,11,0
57,34,829,267,20,45,-1,11,0
57,41,232,266,16,46,-1,11,0
57,46,315,268,17,45,-1,11,0
57,51,158,279,23,54,-1,11,0
57,55,249,277,12,33,-1,11,0
57,56,302,270,13,46,-1,11,0
57,57,278,273,14,46,-1,11,0
57,58,291,271,15,46,-1,11,0
58,3,786,274,26,81,-1,11,0
58,5,189,276,22,63,-1,11,0
58,8,211,279,25,61,-1,11,0
58,34,832,266,20,45,-1,11,0
58,41,230,265,16,47,-1,11,0
58,46,314,266,17,47,-1,11,0
58,51,156,277,23,55,-1,11,0
58,55,246,277,14,32,-1,11,0
58,56,302,270,12,46,-1,11,0
58,57,277,268,14,49,-1,11,0
58,58,289,269,15,48,-1,11,0
58,59,393,254,9,28,-1,11,0
59,3,788,274,26,80,-1,11,0
59,5,187,276,21,61,-1,11,0
59,8,209,277,25,63,-1,11,0
59,34,835,262,19,49,-1,11,0
59,41,229,264,15,46,-1,11,0
59,46,313,266,17,46,-1,11,0
59,51,154,276,24,56,-1,11,0
59,55,245,275,13,34,-1,11,0
59,56,301,269,12,45,-1,11,0
59,57,276,267,15,49,-1,11,0
59,58,287,270,16,44,-1,11,0
59,59,392,254,10,27,-1,11,0
60,3,791,274,25,80,-1,11,0
60,5,185,276,22,62,-1,11,0
60,8,208,277,25,64,-1,11,0
60,34,835,260,20,51,-1,11,0
60,41,227,264,15,47,-1,11,0
60,46,312,266,17,46,-1,11,0
60,51,152,276,25,57,-1,11,0
60,55,243,275,13,34,-1,11,0
60,56,300,269,13,45,-1,11,0
60,58,286,272,16,43,-1,11,0
60,59,392,253,9,27,-1,11,0
61,3,792,272,26,81,-1,11,0
61,5,183,277,22,61,-1,11,0
61,8,207,278,24,62,-1,11,0
61,34,836,263,21,47,-1,11,0
61,41,225,264,15,47,-1,11,0
61,46,311,265,17,47,-1,11,0
61,51,151,277,24,56,-1,11,0
61,55,242,276,13,34,-1,11,0
61,56,300,269,13,45,-1,11,0
61,58,286,274,15,44,-1,11,0
61,59,392,253,8,27,-1,11,0
62,3,794,274,28,79,-1,11,0
62,5,182,275,20,61,-1,11,0
62,8,206,277,23,61,-1,11,0
62,34,839,266,18,45,-1,11,0
62,41,224,262,13,48,-1,11,0
62,46,310,265,17,45,-1,11,0
62,51,149,275,24,58,-1,11,0
62,55,240,274,13,36,-1,11,0
62,58,285,273,14,45,-1,11,0
62,59,391,252,9,28,-1,11,0
63,3,797,272,29,77,-1,11,0
63,5,180,282,21,59,-1,11,0
63,8,206,282,20,60,-1,11,0
63,34,841,260,18,45,-1,11,0
63,41,222,262,14,48,-1,11,0
63,46,309,269,17,44,-1,11,0
63,51,148,281,23,58,-1,11,0
63,55,238,279,13,36,-1,11,0
63,58,283,274,16,49,-1,11,0
63,59,390,251,9,28,-1,11,0
64,3,799,278,31,76,-1,11,0
64,5,179,278,20,60,-1,11,0
64,8,203,280,22,58,-1,11,0
64,34,844,264,17,45,-1,11,0
64,46,308,267,18,44,-1,11,0
64,51,146,278,23,55,-1,11,0
64,55,236,275,13,37,-1,11,0
64,58,282,270,16,51,-1,11,0
64,63,295,269,18,49,-1,11,0
64,64,788,255,10,27,-1,11,0
65,3,803,278,29,77,-1,11,0
65,5,177,277,20,63,-1,11,0
65,8,200,280,22,60,-1,11,0
65,34,845,264,17,45,-1,11,0
65,46,306,267,17,46,-1,11,0
65,51,143,279,22,57,-1,11,0
65,55,234,277,13,37,-1,11,0
65,58,279,274,17,48,-1,11,0
65,63,293,270,18,50,-1,11,0
65,64,788,255,9,26,-1,11,0
66,3,805,278,29,77,-1,11,0
66,5,175,279,21,64,-1,11,0
66,8,198,285,23,57,-1,11,0
66,34,847,261,17,47,-1,11,0
66,46,305,269,17,45,-1,11,0
66,51,142,282,22,57,-1,11,0
66,55,232,279,14,35,-1,11,0
66,58,279,278,16,47,-1,11,0
66,63,293,272,17,50,-1,11,0
66,64,787,253,10,26,-1,11,0
66,68,389,255,10,28,-1,11,0
67,3,807,284,28,76,-1,11,0
67,5,173,277,23,63,-1,11,0
67,8,197,282,22,57,-1,11,0
67,34,849,266,18,46,-1,11,0
67,46,304,267,18,44,-1,11,0
67,51,140,277,22,58,-1,11,0
67,55,230,276,14,36,-1,11,0
67,58,277,277,17,46,-1,11,0
67,63,292,272,17,51,-1,11,0
67,64,788,257,9,27,-1,11,0
67,68,389,253,10,28,-1,11,0
68,3,809,283,28,76,-1,11,0
68,5,171,278,23,64,-1,11,0
68,8,194,284,23,58,-1,11,0
68,34,850,264,19,47,-1,11,0
68,46,303,268,17,45,-1,11,0
68,51,138,279,20,57,-1,11,0
68,55,227,278,14,35,-1,11,0
68,58,275,281,17,43,-1,11,0
68,64,786,256,10,26,-1,11,0
68,68,388,253,10,28,-1,11,0
69,3,811,286,28,77,-1,11,0
69,5,169,276,23,65,-1,11,0
69,8,193,283,21,59,-1,11,0
69,34,852,268,19,46,-1,11,0
69,46,302,268,17,45,-1,11,0
69,51,135,277,21,59,-1,11,0
69,55,225,278,14,33,-1,11,0
69,58,274,277,15,47,-1,11,0
69,64,786,259,10,26,-1,11,0
69,71,258,273,17,47,-1,11,0
70,3,813,286,29,78,-1,11,0
70,5,166,276,24,66,-1,11,0
70,8,190,282,22,60,-1,11,0
70,34,853,266,19,48,-1,11,0
70,46,300,268,17,45,-1,11,0
70,51,133,276,20,61,-1,11,0
70,55,222,278,14,34,-1,11,0
70,58,271,281,17,44,-1,11,0
70,64,786,259,10,27,-1,11,0
70,71,258,276,14,44,-1,11,0
71,3,815,287,29,79,-1,11,0
71,5,164,276,24,66,-1,11,0
71,8,188,282,22,60,-1,11,0
71,34,853,268,20,47,-1,11,0
71,46,299,267,15,46,-1,11,0
71,51,130,275,19,63,-1,11,0
71,55,219,278,14,34,-1,11,0
71,58,269,282,17,42,-1,11,0
71,71,253,268,18,50,-1,11,0
71,72,288,271,14,51,-1,11,0
72,3,816,286,31,80,-1,11,0
72,5,161,276,24,66,-1,11,0
72,8,185,282,23,60,-1,11,0
72,34,854,267,21,47,-1,11,0
72,46,297,267,16,46,-1,11,0
72,51,128,277,18,61,-1,11,0
72,55,216,278,15,35,-1,11,0
72,58,267,278,16,47,-1,11,0
72,71,252,274,16,47,-1,11,0
72,72,286,271,15,52,-1,11,0
73,3,818,287,32,81,-1,11,0
73,5,158,274,25,69,-1,11,0
73,8,184,280,23,61,-1,11,0
73,34,855,268,21,47,-1,11,0
73,46,296,267,15,46,-1,11,0
73,51,125,275,18,63,-1,11,0
73,55,213,277,15,35,-1,11,0
73,58,264,275,19,49,-1,11,0
73,71,250,274,16,47,-1,11,0
73,72,285,272,14,51,-1,11,0
74,3,820,288,32,79,-1,11,0
74,5,156,274,25,69,-1,11,0
74,8,182,280,24,61,-1,11,0
74,34,855,268,22,47,-1,11,0
74,46,294,267,15,46,-1,11,0
74,51,122,276,19,62,-1,11,0
74,55,210,277,15,36,-1,11,0
74,58,262,275,19,48,-1,11,0
74,72,283,272,14,51,-1,11,0
75,3,821,288,34,81,-1,11,0
75,5,154,275,24,67,-1,11,0
75,8,180,280,24,62,-1,11,0
75,34,856,268,21,48,-1,11,0
75,46,293,267,14,45,-1,11,0
75,51,119,277,19,61,-1,11,0
75,55,207,277,15,36,-1,11,0
75,58,259,275,20,48,-1,11,0
75,72,281,270,15,53,-1,11,0
75,75,396,256,11,27,-1,11,0
76,3,826,288,30,82,-1,11,0
76,5,150,274,25,68,-1,11,0
76,8,176,278,25,63,-1,11,0
76,34,856,269,21,48,-1,11,0
76,46,289,266,16,48,-1,11,0
76,51,116,277,20,61,-1,11,0
76,55,204,277,15,36,-1,11,0
76,58,257,274,19,49,-1,11,0
76,72,279,270,14,53,-1,11,0
76,75,394,256,12,26,-1,11,0
76,77,781,259,11,26,-1,11,0
77,3,827,289,31,83,-1,11,0
77,5,147,275,25,68,-1,11,0
77,8,174,278,26,63,-1,11,0
77,34,856,269,21,48,-1,11,0
77,46,287,266,16,47,-1,11,0
77,51,114,278,16,60,-1,11,0
77,55,201,276,15,37,-1,11,0
77,58,254,274,19,49,-1,11,0
77,72,277,270,15,53,-1,11,0
77,75,393,256,12,25,-1,11,0
77,77,779,259,11,26,-1,11,0
77,80,791,259,9,26,-1,11,0
78,3,828,291,32,82,-1,11,0
78,5,143,273,26,70,-1,11,0
78,8,170,278,27,64,-1,11,0
78,34,857,270,20,47,-1,11,0
78,46,286,266,14,47,-1,11,0
78,51,111,277,17,62,-1,11,0
78,55,196,277,16,36,-1,11,0
78,58,251,274,19,49,-1,11,0
78,72,275,270,15,54,-1,11,0
78,77,778,259,11,26,-1,11,0
78,80,790,260,9,25,-1,11,0
78,81,88,276,18,62,-1,11,0
78,82,237,264,17,58,-1,11,0
79,3,828,292,34,82,-1,11,0
79,5,140,274,26,68,-1,11,0
79,8,169,277,25,65,-1,11,0
79,34,857,270,20,47,-1,11,0
79,46,282,266,16,48,-1,11,0
79,51,108,276,16,62,-1,11,0
79,55,193,277,16,36,-1,11,0
79,58,248,274,19,49,-1,11,0
79,72,272,270,14,54,-1,11,0
79,77,776,259,11,26,-1,11,0
79,81,84,276,18,62,-1,11,0
79,82,235,272,15,50,-1,11,0
79,83,797,257,9,33,-1,11,0
80,3,830,291,34,83,-1,11,0
80,5,137,276,26,66,-1,11,0
80,8,167,278,26,65,-1,11,0
80,34,857,269,19,47,-1,11,0
80,46,281,266,15,49,-1,11,0
80,51,105,276,15,63,-1,11,0
80,55,189,278,16,36,-1,11,0
80,58,245,275,19,50,-1,11,0
80,72,270,271,15,54,-1,11,0
80,77,775,259,10,25,-1,11,0
80,81,80,276,19,65,-1,11,0
80,82,231,270,17,54,-1,11,0
80,83,796,257,10,34,-1,11,0
81,3,831,291,33,82,-1,11,0
81,5,135,275,25,67,-1,11,0
81,8,164,278,24,65,-1,11,0
81,34,857,268,19,47,-1,11,0
81,46,278,266,16,49,-1,11,0
81,51,102,276,15,63,-1,11,0
81,55,185,278,17,36,-1,11,0
81,58,242,275,19,52,-1,11,0
81,72,266,271,16,54,-1,11,0
81,77,773,258,10,26,-1,11,0
81,81,75,278,21,63,-1,11,0
82,3,832,291,33,83,-1,11,0
82,5,131,276,25,65,-1,11,0
82,8,160,278,24,66,-1,11,0
82,34,856,268,20,47,-1,11,0
82,46,277,266,14,48,-1,11,0
82,55,182,278,16,37,-1,11,0
82,58,239,275,19,52,-1,11,0
82,72,263,271,16,55,-1,11,0
82,81,70,278,23,64,-1,11,0
82,82,225,277,15,47,-1,11,0
83,3,833,292,33,81,-1,11,0
83,5,127,277,25,65,-1,11,0
83,8,155,279,27,66,-1,11,0
83,34,856,268,19,47,-1,11,0
83,46,274,268,15,46,-1,11,0
83,55,178,278,15,37,-1,11,0
83,58,235,275,21,53,-1,11,0
83,72,260,271,17,56,-1,11,0
83,81,66,279,24,64,-1,11,0
83,82,222,279,14,46,-1,11,0
84,3,834,291,33,84,-1,11,0
84,5,124,277,24,67,-1,11,0
84,8,151,279,29,66,-1,11,0
84,34,856,267,18,48,-1,11,0
84,46,273,268,13,48,-1,11,0
84,55,175,279,14,39,-1,11,0
84,58,232,275,21,54,-1,11,0
84,72,258,271,16,57,-1,11,0
84,81,63,280,22,66,-1,11,0
84,82,218,280,15,46,-1,11,0
